,Fahrzeugklasse,Fahrzeugart_Code,Fahrzeugart,Marken_Code,Marke,Marke_und_Typ,Typ1,Typ2,Typ3,Typ4,Typengenehmigungs-Nr,Typengenehmigungs-Nr_Zusatz,Karosserieform_Code,Karosserieform,Farbe,Farbe_Zusatz,Sitzplätze,Sitzplätze_vorne,Stehplätze,Leergewicht,Nutzlast,Gesamtgewicht,Gesamtzugsgewicht,Anhängelast,Dachlast,Tankinhalt_Aufbaus,Hubraum,Zylinder,Leistung,Motorkennzeichen,Treibstoff_Code,Treibstoff,CO2,Emissionscode,Energieeffizienzkategorie,Getriebe_Code,Getriebe,Getriebe_Detailcode,Antrieb_Code,Antrieb,Achsen,Erstinverkehrsetzung_Jahr,Erstinverkehrsetzung_Monat,Erstinvekehrsetzung_Kanton,Erstinverkehrsetzung_Staat,Gebrauchtcode,Ersterfassung_Jahr,Ersterfassung_Monat,Schildfarbe_Code,Schildfarbe,Schildart_Code,Schildart,Inverkehrsetzung_Status_Code,Inverkehrsetzung_Kanton,PLZ,Ort,BFS-Gemeinde-Nr,Staat_Code,Staat,Halterart_Code,Halterart,Besondere_Verwendung_Code,Besondere_Verwendung,Unnamed: 63
4097880,M1,1,Personenwagen,4124,PORSCHE,Porsche 911 S Coupé,911 S Coupé,911,S,Coupé,,X,163,Limousine,Weiss,,4,2,0,1110,250,1360,0,0,0,0,2341,6,140,,B,Benzin,,000,,M,Mechanisch,M5,H,Hinterrad,2,1972,12,Kanton,Italien,A,2016.0,8.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5210,CH,Schweiz,1,männlich,6.0,Veteranenfahrzeug,
3112306,M1,1,Personenwagen,4043,MERCEDES-BENZ,MERCEDES-BENZ E250CDI T 4m,E250CDI T 4m,E250CDI,T,4m,1MF272,,161,Stationswagen,Grau,Metallic,5,2,0,1955,595,2550,0,2100,100,0,2143,4,150.0,651924,D,Diesel,155.0,B5b,E,A,Automat,A7,A,Allrad,2,2014,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,544,CH,Schweiz,1,männlich,,,
4953113,M1,1,Personenwagen,7116,SUBARU,SUBARU Outback 2.0D AWD,Outback 2.0D AWD,Outback,2.0D,AWD,1SC719,,161,Stationswagen,Grau,,5,2,0,1684,401,2085,0,1700,80,0,1998,4,110,EE20,D,Diesel,167.0,B5a,G,M,Mechanisch,M6,A,Allrad,2,2010,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1501,CH,Schweiz,1,männlich,,,
3538993,M1,1,Personenwagen,4050,OPEL,OPEL Zafira B18,Zafira B18,Zafira,B18,,1OA979,,163,Limousine,Grau,Metallic,7,2,0,1503,592,2095,0,1200,75,0,1796,4,103.0,,B,Benzin,187.0,B04,G,M,Mechanisch,M5,V,Vorderrad,2,2006,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2761,CH,Schweiz,2,weiblich,,,
798988,,90,Sachentransportanhänger,9983,BOECKMANN,BOECKMANN CH 2000,CH 2000,CH,2000,,9B5449,,108,Brücke,Grau,,0,0,0,540,1460,2000,0,0,0,0,0,0,0.0,,,,,,,,,,,,1,1997,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,230,CH,Schweiz,2,weiblich,,,
6158511,,1,Personenwagen,4017,VW,VW Passat V 2.0D 4Mo,Passat V 2.0D 4Mo,Passat,V,2.0D 4Mo,X,,161,Stationswagen,Grau,,5,2,0,1687,593,2280,0,0,50,0,1968,4,125,,D,Diesel,149.0,B5b,,M,Mechanisch,,A,Allrad,2,2012,6,Kanton,Deutschland,A,2013.0,4.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4133,CH,Schweiz,1,männlich,,,
4054854,L3,60,Motorrad,3238,PIAGGIO,PIAGGIO Liberty 125,Liberty 125,Liberty,125,,6PA575,,285,Roller,Blau,Metallic,2,0,0,200,100,300,0,0,0,0,124,1,7.7,,B,Benzin,,C03,,S,Stufenlos,S,H,Hinterrad,2,2012,9,Kanton,,,,,1.0,Weiss (Motorrad),N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4076,CH,Schweiz,2,weiblich,,,
6333707,M1,1,Personenwagen,4017,VW,VW Golf VII TGI Bl.M,Golf VII TGI Bl.M,Golf,VII,TGI Bl.M,1VF127,,163,Limousine,Weiss,,5,2,0,1425,435,1860,0,0,75,0,1395,4,81,CPWA,Y,Erdgas / Benzin (CNG),92.0,B6b,A,M,Mechanisch,M7A,V,Vorderrad,2,2015,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,939,CH,Schweiz,1,männlich,,,
4326972,M1,1,Personenwagen,2082,RENAULT,RENAULT Mégane Scénic II,Mégane Scénic II,Mégane,Scénic,II,1RA507,,163,Limousine,Beige,Metallic,5,2,0,1490,425,1915,0,0,80,0,1598,4,83.0,,B,Benzin,173.0,B04,G,M,Mechanisch,M5,V,Vorderrad,2,2003,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,261,CH,Schweiz,1,männlich,,,
4416070,M1,1,Personenwagen,2082,RENAULT,RENAULT Kadjar dCi130,Kadjar dCi130,Kadjar,dCi130,,1RC248,,161,Stationswagen,Rot,,5,2,0,1611,448,2059,0,0,75,0,1598,4,96.0,R9ME4,D,Diesel,129.0,B6b,C,M,Mechanisch,M6,A,Allrad,2,2016,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3101,CH,Schweiz,1,männlich,,,
6098916,M1,1,Personenwagen,4017,VW,VW Golf Trend 1.2 TSI,Golf Trend 1.2 TSI,Golf,Trend,1.2 TSI,,X,163,Limousine,Grau,Metallic,5,2,0,1233,557,1790,0,0,50,0,1197,4,77,,B,Benzin,,B5b,,M,Mechanisch,M6,V,Vorderrad,2,2011,9,Kanton,Belgien,A,2012.0,8.0,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1054,CH,Schweiz,1,männlich,,,
2096304,O1,90,Sachentransportanhänger,8513,HUMBAUR,HUMBAUR HA 750 UG,HA 750 UG,HA,750,UG,9HC242,,301,Brücke mit Verdeck,Grau,,0,0,0,150,600,750,0,0,0,0,0,0,0,,,,,,,,,,,,1,2015,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5623,CH,Schweiz,3,juristisch,,,
5301475,M1,1,Personenwagen,6318,TOYOTA,Toyota Aygo 1.0,Aygo 1.0,Aygo,1.0,,1TA519,,163,Limousine,Braun,Metallic,4,2,0,925,265,1190,0,0,50,0,998,3,50.0,1KR,B,Benzin,99.0,B5b,C,M,Mechanisch,M5,V,Vorderrad,2,2012,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,362,CH,Schweiz,2,weiblich,,,
4608638,M1,1,Personenwagen,6903,SEAT,SEAT Alhambra,Alhambra,Alhambra,,,1SB757,,163,Limousine,Grau,,7,2,0,1872,638,2510,0,0,75,0,1896,4,85.0,AUY,D,Diesel,178.0,B03,G,M,Mechanisch,M6,V,Vorderrad,2,2005,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6608,CH,Schweiz,1,männlich,,,
5950200,M1,1,Personenwagen,4017,VW,VW Touareg,Touareg,Touareg,,,1VD203,,161,Stationswagen,Grau,Metallic,5,2,0,2431,419,2850,0,3500,100,0,2461,5,128.0,BAC,D,Diesel,273.0,B03,G,A,Automat,A6,A,Allrad,2,2006,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,351,CH,Schweiz,3,juristisch,,,
5342903,M1,1,Personenwagen,7107,TOYOTA,Toyota RAV4 2.0,RAV4 2.0,RAV4,2.0,,1TA197,,163,Limousine,Grau,,5,2,0,1390,435,1825,0,1500,100,0,1998,4,110,,B,Benzin,224.0,B03,G,A,Automat,A4,A,Allrad,2,2002,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,261,CH,Schweiz,1,männlich,,,
3795385,M1,1,Personenwagen,2076,PEUGEOT,Peugeot 206 1.4,206 1.4,206,1.4,,1PA375,,163,Limousine,Rot,,5,2,0,1070,380,1450,0,0,50,0,1360,4,55.0,,B,Benzin,149.0,B03,G,M,Mechanisch,M5,V,Vorderrad,2,2002,4,Kanton,,,,,,,,,I,Kanton_Kürzel,PLZ,Gemeinde,5589,SRB,Serbien,1,männlich,,,
5985066,M1,1,Personenwagen,4017,VW,VW Golf,Golf,Golf,,,1V6522,,163,Limousine,Blau,,5,2,0,1170,470,1640,0,0,75,0,1983,4,85.0,,B,Benzin,,B01,,A,Automat,A4,V,Vorderrad,2,1994,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1373,CH,Schweiz,1,männlich,,,
376626,M1,1,Personenwagen,4009,AUDI,AUDI A1 SB 1.0TFSI,A1 SB 1.0TFSI,A1,SB,1.0TFSI,1AD630,,163,Limousine,Schwarz,Metallic,5,2,0,1232,378,1610,0,0,75,0,999,3,70,CHZB,B,Benzin,103.0,B6b,B,M,Mechanisch,M7A,V,Vorderrad,2,2018,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4009,CH,Schweiz,2,weiblich,,,
4003687,,61,Kleinmotorrad,3238,PIAGGIO,PIAGGIO Typhoon 45,Typhoon 45,Typhoon,45,,6PA405,,285,Roller,Gelb,,2,1,0,160,110,270,0,0,0,0,49,1,2.1,,B,Benzin,,C00,,S,Stufenlos,S,H,Hinterrad,2,1999,4,Kanton,,,,,2.0,"Gelb, Kleinmotorrad",N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5518,CH,Schweiz,1,männlich,,,
1501423,,90,Sachentransportanhänger,9318,FITZEL,FITZEL PIONIER 1605 IBD,PIONIER 1605 IBD,PIONIER,1605,IBD,927907,,108,Brücke,Grau,,0,0,0,430,1170,1600,0,0,0,0,0,0,0,,,,,,,,,,,,1,1983,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,0,CH,Schweiz,1,männlich,,,
2359340,M1,1,Personenwagen,5608,JEEP,JEEP Renegade 2.0 TD,Renegade 2.0 TD,Renegade,2.0,TD,1JB174,,161,Stationswagen,Blau,Metallic,5,2,0,1751,329,2080,0,1500,70,0,1956,4,125,55263088,D,Diesel,151.0,B6b,E,A,Automat,A9,A,Allrad,2,2017,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1024,CH,Schweiz,2,weiblich,,,
756270,M1,1,Personenwagen,5712,BMW,BMW X3 xDrive28i,X3 xDrive28i,X3,xDrive28i,,1BC446,,161,Stationswagen,Grau,Metallic,5,2,0,1815,515,2330,0,0,100,0,1997,4,180.0,,B,Benzin,175.0,B5b,G,A,Automat,A8,A,Allrad,2,2013,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5520,CH,Schweiz,2,weiblich,,,
2310684,N1,30,Lieferwagen,3264,IVECO,IVECO 35S16 Daily,35S16 Daily,35S16,Daily,,3IB983,,301,Brücke mit Verdeck,Grau,,3,3,0,2280,1220,3500,0,0,50,0,2287,4,114.6,F1AGL411G*C???,D,Diesel,210.0,B6b,,M,Mechanisch,M6,H,Hinterrad,2,2018,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2211,CH,Schweiz,3,juristisch,,,
1703815,M1,1,Personenwagen,4023,FORD,FORD S-MAX 2.0TDCi,S-MAX 2.0TDCi,S-MAX,2.0TDCi,,1FH756,,163,Limousine,Grau,Metallic,5,2,0,1771,734,2505,4235,1750,75,0,1997,4,103.0,,D,Diesel,193.0,B04,G,A,Automat,A6,V,Vorderrad,2,2008,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6623,CH,Schweiz,2,weiblich,,,
1132910,M1,1,Personenwagen,3500,DACIA,DACIA Sandero dCi95,Sandero dCi95,Sandero,dCi95,,1DD178,,163,Limousine,Weiss,,5,2,0,1251,394,1645,0,0,80,0,1461,4,70.0,,D,Diesel,104.0,B6d,A,M,Mechanisch,M5,V,Vorderrad,2,2019,1,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1140,CH,Schweiz,3,juristisch,,,
4278558,M1,1,Personenwagen,2082,RENAULT,RENAULT Mégane 2.0 16V,Mégane 2.0 16V,Mégane,2.0,16V,1RA560,,176,Offen mit Verdeck / Hardtop,Schwarz,,4,2,0,1520,325,1845,2800,1150,0,0,1998,4,98.5,,B,Benzin,196.0,B04,G,M,Mechanisch,M6,V,Vorderrad,2,2008,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5624,CH,Schweiz,1,männlich,,,
5389026,M1,1,Personenwagen,3857,TOYOTA,TOYOTA Corolla Verso 1.8,Corolla Verso 1.8,Corolla,Verso,1.8,1TA387,,163,Limousine,Braun,,7,2,0,1510,525,2035,0,0,100,0,1794,4,95.0,,B,Benzin,184.0,B04,G,M,Mechanisch,M5,V,Vorderrad,2,2008,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,193,CH,Schweiz,1,männlich,,,
1130584,N1,30,Lieferwagen,3500,DACIA,DACIA Dokker 100,Dokker 100,Dokker,100,,3DC633,,147,Kasten,Weiss,,2,2,0,1281,675,1956,0,0,100,0,1598,4,75.0,H4MD7,B,Benzin,143.0,B6b,,M,Mechanisch,M5,V,Vorderrad,2,2016,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3721,CH,Schweiz,3,juristisch,,,
4809139,M1,1,Personenwagen,6306,SKODA,SKODA Octavia C 1.6D4x4,Octavia C 1.6D4x4,Octavia,C,1.6D4x4,1SF841,,161,Stationswagen,Weiss,,5,2,0,1435,563,1998,0,0,75,0,1598,4,77,CLHA,D,Diesel,119.0,B5b,C,M,Mechanisch,M6,A,Allrad,2,2015,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4080,CH,Schweiz,3,juristisch,,,
3843111,M1,1,Personenwagen,2076,PEUGEOT,PEUGEOT RCZ Turbo 200,RCZ Turbo 200,RCZ,Turbo,200,1PA786,,163,Limousine,Grau,,4,2,0,1372,408,1780,0,0,0,0,1598,4,147.0,5F03,B,Benzin,159.0,B5b,G,M,Mechanisch,M6,V,Vorderrad,2,2011,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,351,CH,Schweiz,2,weiblich,,,
5179627,M1,1,Personenwagen,7907,SUZUKI,SUZUKI Swift 1.2 4WD,Swift 1.2 4WD,Swift,1.2,4WD,1SD785,,163,Limousine,Grau,Metallic,5,2,0,1120,440,1560,0,1000,50,0,1242,4,66.0,K12B,B,Benzin,111.0,B6b,D,M,Mechanisch,M5,A,Allrad,2,2016,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1061,CH,Schweiz,2,weiblich,,,
5487431,M1,1,Personenwagen,2114,TOYOTA,Toyota Yaris 1.0,Yaris 1.0,Yaris,1.0,,1TA246,,163,Limousine,Grau,Metallic,5,2,0,965,385,1350,0,0,50,0,998,4,50.0,,B,Benzin,137.0,B03,G,M,Mechanisch,M5,V,Vorderrad,2,2002,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5831,CH,Schweiz,2,weiblich,,,
1424878,N1,30,Lieferwagen,3019,FIAT,Fiat Doblo 1.4 TB NP,Doblo 1.4 TB NP,Doblo,1.4,TB NP,3FC788,,147,Kasten,Weiss,,3,3,0,1620,890,2510,0,0,75,0,1368,4,88,198A4000,Y,Erdgas / Benzin (CNG),134.0,B6b,,M,Mechanisch,M6,V,Vorderrad,2,2015,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6082,CH,Schweiz,1,männlich,,,
2798358,M1,1,Personenwagen,7110,MAZDA,Mazda MX-5 1.6,MX-5 1.6,MX-5,1.6,,1MA595,,176,Offen mit Verdeck / Hardtop,Grau,Metallic,2,2,0,1134,121,1255,0,0,0,0,1598,4,81.0,,B,Benzin,196.0,B03,G,M,Mechanisch,M5,H,Hinterrad,2,2002,5,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3392,CH,Schweiz,1,männlich,,,
3670299,N1,30,Lieferwagen,4050,OPEL,OPEL Vivaro19TD F27/30,Vivaro19TD F27/30,Vivaro19TD,F27/30,,3OA209,,147,Kasten,Schwarz,,3,3,0,1880,820,2700,0,0,280,0,1870,4,60.0,,D,Diesel,,B03,,M,Mechanisch,M5,V,Vorderrad,2,2001,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,62,CH,Schweiz,1,männlich,,,
3584931,M1,1,Personenwagen,4050,OPEL,Opel Corsa D 1.4,Corsa D 1.4,Corsa,D,1.4,1OB740,,163,Limousine,Grau,Metallic,5,2,0,1253,387,1640,0,0,75,0,1398,4,74.0,A14XER / LDD,B,Benzin,147.0,B5b,F,A,Automat,A4,V,Vorderrad,2,2014,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6621,CH,Schweiz,2,weiblich,,,
552355,M1,1,Personenwagen,4012,BMW,BMW 528i xDrive,528i xDrive,528i,xDrive,,1BD376,,163,Limousine,Grau,,5,2,0,1785,525,2310,0,0,100,0,1997,4,180,N20B20A,B,Benzin,154.0,B6b,F,A,Automat,A8,A,Allrad,2,2016,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,213,CH,Schweiz,3,juristisch,,,
4232129,M1,1,Personenwagen,2082,RENAULT,RENAULT CLIO 1.4 16V,CLIO 1.4 16V,CLIO,1.4,16V,1RA432,,163,Limousine,Blau,,5,2,0,1115,430,1545,0,0,70,0,1390,4,72.0,K4JC7??,B,Benzin,160.0,B03,G,M,Mechanisch,M5,V,Vorderrad,2,2003,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4551,CH,Schweiz,2,weiblich,,,
5325220,M1,1,Personenwagen,7107,TOYOTA,TOYOTA Yaris Verso 1.3,Yaris Verso 1.3,Yaris,Verso,1.3,1TA257,,163,Limousine,Grau,Metallic,5,2,0,1195,335,1530,0,0,75,0,1299,4,62.0,2NZ,B,Benzin,165.0,B04,G,,,A4,V,Vorderrad,2,2005,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3203,CH,Schweiz,1,männlich,,,
2416288,L7,66,Kleinmotorfahrzeug,7111,KAWASAKI,KAWASAKI Lakota 300,Lakota 300,Lakota,300,,6KA124,,175,Offen,Blau,,2,1,0,295,125,420,0,0,0,0,290,1,6.04,EF300,B,Benzin,,C00,,M,Mechanisch,M5,H,Hinterrad,2,2003,7,Kanton,,,,,1.0,Weiss (Motorrad),N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,261,CH,Schweiz,1,männlich,,,
3163030,M1,1,Personenwagen,4043,MERCEDES-BENZ,MERCEDES-BENZ Vito116BT4x4,Vito116BT4x4,Vito116BT4x4,,,1MG583,,163,Limousine,Weiss,,8,2,0,2450,650,3100,0,0,150,0,2143,4,120,,D,Diesel,174.0,B6b,F,A,Automat,A7,A,Allrad,2,2016,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,261,CH,Schweiz,3,juristisch,,,
2219676,M1,1,Personenwagen,3864,HYUNDAI,HYUNDAI i20 1.2,i20 1.2,i20,1.2,,1HB971,,163,Limousine,Grau,Metallic,5,2,0,1233,347,1580,0,0,70,0,1248,4,61.8,G4LA-6I,B,Benzin,109.0,B6b,C,M,Mechanisch,M5,V,Vorderrad,2,2016,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3204,CH,Schweiz,1,männlich,,,
3650231,M1,1,Personenwagen,4050,OPEL,OPEL VectraC28T OPC Cv,VectraC28T OPC Cv,VectraC28T,OPC,Cv,1OB162,,161,Stationswagen,Schwarz,,5,2,0,1613,577,2190,0,0,50,0,2792,6,188.0,,B,Benzin,252.0,B04,G,M,Mechanisch,M6,V,Vorderrad,2,2006,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5002,CH,Schweiz,1,männlich,,,
4234936,M1,1,Personenwagen,2082,RENAULT,RENAULT Mégane 2.0 16V,Mégane 2.0 16V,Mégane,2.0,16V,1RA511,,163,Limousine,Grau,,5,2,0,1380,410,1790,0,0,80,0,1998,4,98.5,,B,Benzin,191.0,B04,G,M,Mechanisch,M6,V,Vorderrad,2,2007,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,4077,CH,Schweiz,2,weiblich,,,
379856,M1,1,Personenwagen,4009,AUDI,AUDI A1 SB 1.0TFSI,A1 SB 1.0TFSI,A1,SB,1.0TFSI,1AD628,,163,Limousine,Weiss,,5,2,0,1181,399,1580,0,0,75,0,999,3,70,CHZB,B,Benzin,97.0,B6b,A,M,Mechanisch,M5,V,Vorderrad,2,2016,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6153,CH,Schweiz,1,männlich,,,
5757917,N1,30,Lieferwagen,4017,VW,VW T6 Transporter,T6 Transporter,T6,Transporter,,3VE599,,147,Kasten,Weiss,,3,3,0,1922,878,2800,0,0,100,0,1968,4,110,CXHA,D,Diesel,168.0,B6b,,M,Mechanisch,M6,V,Vorderrad,2,2017,7,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,261,CH,Schweiz,3,juristisch,,,
2802124,M1,1,Personenwagen,7110,MAZDA,MAZDA 2 1.4,2 1.4,2,1.4,,1MA641,,161,Stationswagen,Rot,Metallic,5,2,0,1150,345,1495,0,0,50,0,1388,4,59.0,,B,Benzin,161.0,B04,G,M,Mechanisch,M5,V,Vorderrad,2,2005,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,662,CH,Schweiz,1,männlich,,,
3192095,M3,20,Gesellschaftswagen,4043,MERCEDES-BENZ,MERCEDES-BENZ Citaro LE,Citaro LE,Citaro,LE,,2MB231,,263,Bus,Beige,,81,1,41,12015,5785,17800,0,0,0,0,7698,6,260,,D,Diesel,,E06,,A,Automat,A6,H,Hinterrad,2,2014,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,392,CH,Schweiz,3,juristisch,11.0,Linienfahrzeug,
364918,M1,1,Personenwagen,4009,AUDI,Audi S3 SB qu. 2.0TFSI,S3 SB qu. 2.0TFSI,S3,SB,qu. 2.0TFSI,1AF256,,163,Limousine,Grau,Metallic,5,2,0,1593,432,2025,0,0,75,0,1984,4,228,DJHA,B,Benzin,150.0,B6b,F,M,Mechanisch,M7A,A,Allrad,2,2017,12,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,3254,CH,Schweiz,1,männlich,,,
63517,M1,1,Personenwagen,3003,ALFA ROMEO,Alfa-Romeo Giulietta 1.4TB,Giulietta 1.4TB,Giulietta,1.4TB,,1AA503,,163,Limousine,Weiss,,5,2,0,1365,430,1795,0,0,50,0,1368,4,125.0,940A2000,B,Benzin,131.0,B6b,F,M,Mechanisch,M6,V,Vorderrad,2,2015,2,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,62,CH,Schweiz,1,männlich,,,
3654462,M1,1,Personenwagen,4050,OPEL,OPEL Vectra C22,Vectra C22,Vectra,C22,,1OA801,,163,Limousine,Grau,Metallic,5,2,0,1435,495,1930,0,0,100,0,2198,4,108,Z22SE,B,Benzin,206.0,B04,G,,,M5,V,Vorderrad,2,2002,8,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,344,CH,Schweiz,1,männlich,,,
1732936,M1,1,Personenwagen,4023,FORD,FORD Focus 1.6 TDCi,Focus 1.6 TDCi,Focus,1.6,TDCi,1FH478,,161,Stationswagen,Blau,Metallic,5,2,0,1391,494,1885,0,0,75,0,1560,4,80.0,,D,Diesel,127.0,B04,D,M,Mechanisch,M5,V,Vorderrad,2,2006,11,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,0,CH,Schweiz,1,männlich,,,
421877,M1,1,Personenwagen,4009,AUDI,AUDI RS3 SB quattro,RS3 SB quattro,RS3,SB,quattro,1AF402,,163,Limousine,Weiss,,5,2,0,1660,350,2010,0,0,75,0,2480,5,294,DAZA,B,Benzin,192.0,B6b,G,M,Mechanisch,M7A,A,Allrad,2,2017,10,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6613,CH,Schweiz,1,männlich,,,
978421,M1,1,Personenwagen,2026,CITROEN,CITROEN C3 1.4i,C3 1.4i,C3,1.4i,,1CD617,,163,Limousine,Grau,Metallic,5,2,0,1080,390,1470,0,0,50,0,1360,4,54.0,KFV,B,Benzin,150.0,B03,G,M,Mechanisch,M5,V,Vorderrad,2,2003,4,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,5050,CH,Schweiz,2,weiblich,,,
5150050,M1,1,Personenwagen,7907,SUZUKI,SUZUKI SX4S-CROSS 1.4T,SX4S-CROSS 1.4T,SX4S-CROSS,1.4T,,1SD802,,163,Limousine,Schwarz,Metallic,5,2,0,1315,415,1730,0,1200,75,0,1373,4,103,K14C,B,Benzin,127.0,B6b,F,M,Mechanisch,M6,A,Allrad,2,2017,3,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,6621,CH,Schweiz,2,weiblich,,,
603393,M1,1,Personenwagen,4012,BMW,BMW 523i Touring,523i Touring,523i,Touring,,1BA885,,161,Stationswagen,Grau,,5,2,0,1655,550,2205,0,0,100,0,2494,6,125.0,,B,Benzin,235.0,B02,G,M,Mechanisch,M5,H,Hinterrad,2,1999,6,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,1322,CH,Schweiz,1,männlich,,,
1753802,N1,30,Lieferwagen,4023,FORD,FORD Transit Custom,Transit Custom,Transit,Custom,,3FF722,,147,Kasten,Schwarz,,3,3,0,2016,724,2740,4840,2500,150,0,1995,4,96.0,YMF6,D,Diesel,183.0,B6b,,M,Mechanisch,M6,V,Vorderrad,2,2017,9,Kanton,,,,,0.0,Weiss,N,Normalschild,I,Kanton_Kürzel,PLZ,Gemeinde,2846,CH,Schweiz,3,juristisch,,,
